관리기관명,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
경상남도 거제시청,아양동 91-1(대우동문 장승포방향),차번인식,1,200,70도,30일,2012-02-01,055-639-3683,34.86551,128.713813,2025-11-04
경상남도 거제시청,경상남도 거제시 장목면 송진포리 산 49-9(거제방향),차번인식,2,200,70도,30일,2013-08-01,055-639-3683,34.99995847,128.6927878,2025-11-04
경상남도 거제시청,경상남도 거제시 장목면 송진포리 산 49-9(부산방향),차번인식,2,200,70도,30일,2013-08-01,055-639-3683,34.999902,128.693067,2025-11-04
경상남도 거제시청,연초면 죽토리 1195-3,차번인식,1,200,70도,30일,2013-08-01,055-639-3683,34.91118513,128.649802,2025-11-04
경상남도 거제시청,연초면 연사리 194-4,차번인식,1,200,70도,30일,2013-08-01,055-639-3683,34.90785,128.645612,2025-11-04
경상남도 거제시청,동부면 산양리 366-6(산양삼거리),차번인식,3,200,70도,30일,2013-08-01,055-639-3683,34.822931,128.607463,2025-11-04
경상남도 거제시청,사등면 오량리 산 946(신대교앞 통영방면),차번인식,2,200,70도,30일,2016-06-01,055-639-3683,34.887661,128.491896,2025-11-04
경상남도 거제시청,사등면 오량리 산 951-1(신대교앞 고현방면),차번인식,2,200,70도,30일,2016-06-01,055-639-3683,34.887003,128.488241,2025-11-04
경상남도 거제시청,사등면 덕호리 138-4(구대교 진출입로),차번인식,2,200,70도,30일,2016-06-01,055-639-3683,34.88338274,128.4787373,2025-11-04
경상남도 거제시청,"장평동 산107-6, 장평고개 고가도로 접속점",차번인식,1,200,70도,30일,2019-12-01,055-639-3683,34.891839,128.591977,2025-11-04
경상남도 거제시청,"거제면 남동리 106-2, GS25거제서정점사거리",방범,4,200,70도,30일,2019-12-01,055-639-3683,34.850046,128.58883,2025-11-04
경상남도 거제시청,"수월동 842-13, 수월중학교인근",방범,4,200,70도,30일,2019-12-01,055-639-3683,34.8904708,128.6462694,2025-11-04
경상남도 거제시청,"상동동 473-1, 미니스톱거제계룡점사거리",방범,4,200,70도,30일,2019-12-01,055-639-3683,34.878044,128.627472,2025-11-04
경상남도 거제시청,"사등면 창호리 2657-3, 신전마을회관입구",방범,4,200,70도,30일,2019-12-01,055-639-3683,34.935687,128.517126,2025-11-04
경상남도 거제시청,"장승포동 157-10, 장승포마을회관",방범,2,200,70도,30일,2019-12-01,055-639-3683,34.8636151,128.7310535,2025-11-04
경상남도 거제시청,"일운면 지세포리 816-25, 거제요트학교",방범,2,200,70도,30일,2019-12-01,055-639-3683,34.832858,128.701946,2025-11-04
경상남도 거제시청,"일운면 소동리 457-7, 지세포수변공원",방범,3,200,70도,30일,2019-12-01,055-639-3683,34.839063,128.700878,2025-11-04
경상남도 거제시청,"남부면 저구리 262-2, 명사해수욕장",방범,2,200,70도,30일,2019-12-01,055-639-3683,34.726265,128.602263,2025-11-04
경상남도 거제시청,"남부면 저구리 산90-339, 홍포마을회관",방범,2,200,70도,30일,2019-12-01,055-639-3683,34.708271,128.599239,2025-11-04
경상남도 거제시청,"일운면 망치리 335-1, 망치해수욕장",방범,3,200,70도,30일,2020-02-01,055-639-3683,34.812993,128.667031,2025-11-04
경상남도 거제시청,"일운면 구조라리 42-2, 코리아둘레길 안내쉼터",방범,2,200,70도,30일,2020-02-01,055-639-3683,34.80667768,128.6956897,2025-11-04
경상남도 거제시청,"장승포동 7-1, 장승포해안로",방범,2,200,70도,30일,2020-02-01,055-639-3683,34.86672429,128.7374601,2025-11-04
경상남도 거제시청,"고현동 977, 우리은행 거제지점",주정차단속,2,200,70도,30일,2020-02-01,055-639-3683,34.890562,128.6221,2025-11-04
경상남도 거제시청,"고현동, 961-59, 라인실내양궁장",주정차단속,4,200,70도,30일,2019-12-01,055-639-3683,34.888794,128.624637,2025-11-04
경상남도 거제시청,"고현동 39-11, 고현치과",주정차단속,4,200,70도,30일,2020-02-01,055-639-3683,34.887556,128.625288,2025-11-04
경상남도 거제시청,"옥포동 1922-1, 옥포항",방범,4,200,70도,30일,2020-02-01,055-639-3683,34.891395,128.699178,2025-11-04
경상남도 거제시청,"고현동 961-28, 현대자동차 고현대리점",주정차단속,4,200,70도,30일,2013-06-01,055-639-3683,34.889512,128.622602,2025-11-04
경상남도 거제시청,"고현동 961-143, 티월드 고현중앙로점",주정차단속,4,200,70도,30일,2020-05-01,055-639-3683,34.8883,128.6232,2025-11-04
경상남도 거제시청,고현동 100-9 고현사거리 차번,차번인식,2,200,70도,30일,2020-05-01,055-639-3683,34.887052,128.62373,2025-11-04
경상남도 거제시청,"옥포1동 537-24, 유경애버빌뷰 골목",방범,2,200,70도,30일,2020-05-01,055-639-3683,34.89267588,128.6885801,2025-11-04
경상남도 거제시청,"아주동 320-55, 성보체어빌 골목",방범,2,200,70도,30일,2020-05-01,055-639-3683,34.86433869,128.6913665,2025-11-04
경상남도 거제시청,"일운면 지세포리 1009-7, 지세포아구찜 앞",방범,5,200,70도,30일,2020-05-01,055-639-3683,34.82697177,128.7047333,2025-11-04
경상남도 거제시청,"상동동 849, 문동3교 아래",방범,5,200,70도,30일,2020-05-01,055-639-3683,34.8638771,128.6337233,2025-11-04
경상남도 거제시청,"장평동 247, 장평제니스-코아루 산책로",방범,3,200,70도,30일,2020-05-01,055-639-3683,34.88904578,128.6071315,2025-11-04
경상남도 거제시청,"양정동 1098, 해뜰안애아파트 삼거리",방범,4,200,70도,30일,2020-06-01,055-639-3683,34.86594597,128.6531526,2025-11-04
경상남도 거제시청,"장승포동 343-2, 장승포탑마트 뒷골목",방범,3,200,70도,30일,2020-07-01,055-639-3683,34.87144398,128.7306727,2025-11-04
경상남도 거제시청,"장평동 1129-3, 피솔길 220 폐가전중간집하장",방범,2,200,70도,30일,2020-07-01,055-639-3683,34.91056168,128.5825635,2025-11-04
경상남도 거제시청,고현동 29-8 고현수협사거리,주정차단속,5,200,70도,30일,2020-07-01,055-639-3683,34.887915,128.626118,2025-11-04
경상남도 거제시청,수월동 1097-20 수월코끼리부동산,주정차단속,3,200,70도,30일,2020-07-01,055-639-3683,34.893754,128.642168,2025-11-04
경상남도 거제시청,옥포2동 873-1 옥포성덕농산,주정차단속,5,200,70도,30일,2020-07-01,055-639-3683,34.897767,128.696251,2025-11-04
경상남도 거제시청,옥포1동 534-1 미니스톱거제옥포점,주정차단속,5,200,70도,30일,2020-07-01,055-639-3683,34.89388,128.692456,2025-11-04
경상남도 거제시청,아주동 1687-2 아주농협하나로마트,주정차단속,5,200,70도,30일,2020-07-01,055-639-3683,34.867551,128.688694,2025-11-04
경상남도 거제시청,장평동 600-2 삼성중공업(주정차),주정차단속,3,200,70도,30일,2020-05-01,055-639-3683,34.894466,128.607367,2025-11-04
경상남도 거제시청,아주동 1679-7 아주덕산2차 뚜레주르사거리,주정차단속,5,200,70도,30일,2020-05-01,055-639-3683,34.86693235,128.6846682,2025-11-04
경상남도 거제시청,장평동 152 장평기상관측소굴다리,방범,3,200,70도,30일,2020-05-01,055-639-3683,34.8884097,128.6051936,2025-11-04
경상남도 거제시청,옥포로21길 16 세븐일레븐 거제옥포SK점,방범,7,200,70도,30일,2020-10-01,055-639-3683,34.89472026,128.6889448,2025-11-04
경상남도 거제시청,고현동 산54 계룡산충혼탑입구,방범,3,200,70도,30일,2020-10-01,055-639-3683,34.88447272,128.6174813,2025-11-04
경상남도 거제시청,장목면 240-28 장목파출소삼거리,방범,4,200,70도,30일,2020-11-01,055-639-3683,34.98678542,128.6814338,2025-11-04
경상남도 거제시청,고현동 44 남흥건재사거리,방범,4,200,70도,30일,2020-11-01,055-639-3683,34.88668463,128.6260206,2025-11-04
경상남도 거제시청,장평 삼성호텔교차로,주정차단속,4,200,70도,30일,2020-11-01,055-639-3683,34.8947167,128.6139202,2025-11-04
경상남도 거제시청,고현동 1183 (고현항내사거리),주정차단속,5,200,70도,30일,2020-11-01,055-639-3683,34.89360996,128.6169247,2025-11-04
경상남도 거제시청,고현동 1184 (고현항내삼거리),주정차단속,3,200,70도,30일,2020-11-01,055-639-3683,34.89452912,128.618187,2025-11-04
경상남도 거제시청,능포동 680-2 옥수당약국앞,주정차단속,4,200,70도,30일,2020-11-01,055-639-3683,34.8757171,128.7316541,2025-11-04
경상남도 거제시청,아주동 695-6 아주용소이마트삼거리,주정차단속,4,200,70도,30일,2020-11-01,055-639-3683,34.87385236,128.6896736,2025-11-04
경상남도 거제시청,옥포동 529-8 옥포중앙사거리,주정차단속,5,200,70도,30일,2020-11-01,055-639-3683,34.89376859,128.6910173,2025-11-04
경상남도 거제시청,고현동 809-1 고현거제중앙병원,주정차단속,5,200,70도,30일,2020-12-01,055-639-3683,34.88625271,128.6222791,2025-11-04
경상남도 거제시청,옥포동 539-1 옥포초등학교정문,주정차단속,5,200,70도,30일,2020-12-01,055-639-3683,34.89193024,128.6913781,2025-11-04
경상남도 거제시청,거제중앙로26길 19 팡팡관광나이트주차장입구,방범,1,200,70도,30일,2020-12-01,055-639-3683,34.88949552,128.6248042,2025-11-04
경상남도 거제시청,서문로 65 부부약국,방범,1,200,70도,30일,2020-12-01,055-639-3683,34.88932786,128.6232519,2025-11-04
경상남도 거제시청,서문로 70-1 비키니노래주점,방범,2,200,70도,30일,2020-12-01,055-639-3683,34.88943267,128.6236789,2025-11-04
경상남도 거제시청,거제중앙로26길 7 달구지막창,방범,1,200,70도,30일,2020-12-01,055-639-3683,34.88903887,128.6234651,2025-11-04
경상남도 거제시청,거제중앙로 1912-4 촌집,방범,2,200,70도,30일,2020-12-01,055-639-3683,34.88886591,128.623849,2025-11-04
경상남도 거제시청,거제중앙로24길 9-1 인생네컷,방범,2,200,70도,30일,2020-12-01,055-639-3683,34.88861498,128.6240761,2025-11-04
경상남도 거제시청,거제중앙로 1904-10 몬스터동전노래방,방범,2,200,70도,30일,2020-12-01,055-639-3683,34.8883746,128.6244259,2025-11-04
경상남도 거제시청,고현로11길 17 씨네세븐앞,방범,1,200,70도,30일,2020-12-01,055-639-3683,34.8890555,128.6243722,2025-11-04
경상남도 거제시청,일운면 소동리 512-5(신촌마을),차번인식,1,200,70도,30일,2013-06-01,055-639-3683,34.83485,128.697776,2025-11-04
경상남도 거제시청,장목면 장목리 650-2도(장목삼거리),차번인식,1,200,70도,30일,2013-06-01,055-639-3683,34.986867,128.681418,2025-11-04
경상남도 거제시청,하청면 실전리 551-2(사환마을 입구),차번인식,1,200,70도,30일,2021-05-01,055-639-3683,34.96173299,128.6557058,2025-11-04
경상남도 거제시청,덕포동 106-2(덕포동 장목 방면),차번인식,1,200,70도,30일,2011-09-01,055-639-3683,34.913616,128.712172,2025-11-04
경상남도 거제시청,덕포동 106-2(덕포동 장목 방면),차번인식,1,200,70도,30일,2021-06-01,055-639-3683,34.91368894,128.7110967,2025-11-04
경상남도 거제시청,사등면 덕호리 240-11도(광리마을 입구),차번인식,1,200,70도,30일,2013-06-01,055-639-3683,34.87393694,128.4768209,2025-11-04
경상남도 거제시청,하청면 어온리 506 장안마을회관앞,방범,1,200,70도,30일,2021-02-01,055-639-3683,34.98235968,128.6435775,2025-11-04
경상남도 거제시청,거제시 상동동 728-1 대동다숲아파트,방범,2,200,70도,30일,2021-03-01,055-639-3683,34.86961923,128.6324876,2025-11-04
경상남도 거제시청,거제시 양정동 89-2,초등학교,4,200,70도,30일,2021-03-01,055-639-3683,34.87135098,128.6509709,2025-11-04
경상남도 거제시청,능포동 757-80,방범,4,200,70도,30일,2021-03-01,055-639-3683,34.87832246,128.7339117,2025-11-04
경상남도 거제시청,능포동 332-16,방범,1,200,70도,30일,2021-04-01,055-639-3683,34.87704201,128.7338943,2025-11-04
경상남도 거제시청,능포동 250-9,방범,1,200,70도,30일,2021-04-01,055-639-3683,34.8764123,128.7346815,2025-11-04
경상남도 거제시청,능포동 273-4,방범,1,200,70도,30일,2021-04-01,055-639-3683,34.87626168,128.7357698,2025-11-04
경상남도 거제시청,능포동 276-1,방범,1,200,70도,30일,2021-04-01,055-639-3683,34.87632832,128.7363968,2025-11-04
경상남도 거제시청,고현동 1025,주정차단속,4,200,70도,30일,2021-03-01,055-639-3683,34.89402001,128.6304183,2025-11-04
경상남도 거제시청,옥림리 325-1,방범,4,200,70도,30일,2021-06-01,055-639-3683,34.84451804,128.7230096,2025-11-04
경상남도 거제시청,동부면 산촌리 84-5,방범,5,200,70도,30일,2021-06-01,055-639-3683,34.82956253,128.6041759,2025-11-04
경상남도 거제시청,다포리 163-1,방범,3,200,70도,30일,2021-06-01,055-639-3683,34.7280025,128.6228783,2025-11-04
경상남도 거제시청,아주동 989-4,방범,5,200,70도,30일,2021-06-01,055-639-3683,34.87442998,128.6880083,2025-11-04
경상남도 거제시청,고현동 209-22,방범,5,200,70도,30일,2021-06-01,055-639-3683,34.88351547,128.6271742,2025-11-04
경상남도 거제시청,고현동 459-1,방범,2,200,70도,30일,2021-06-01,055-639-3683,34.88081197,128.6235012,2025-11-04
경상남도 거제시청,상문동 689-2,방범,2,200,70도,30일,2021-06-01,055-639-3683,34.87078827,128.6316943,2025-11-04
경상남도 거제시청,술역리 543-2,방범,3,200,70도,30일,2021-06-01,055-639-3683,34.84704495,128.4846097,2025-11-04
경상남도 거제시청,일운면 구조라리 447-1,재난관리,3,200,70도,30일,2021-06-01,055-639-3683,34.80792119,128.6922082,2025-11-04
경상남도 거제시청,사등면 덕호리 288-70,방범,3,200,70도,30일,2021-06-01,055-639-3683,34.87768408,128.4734406,2025-11-04
경상남도 거제시청,옥포동 391-1,방범,3,200,70도,30일,2021-08-01,055-639-3683,34.89003605,128.6933495,2025-11-04
경상남도 거제시청,옥포동 1921 GS25시 앞,방범,4,200,70도,30일,2021-08-01,055-639-3683,34.89214321,128.696697,2025-11-04
경상남도 거제시청,옥포동 1922,방범,3,200,70도,30일,2021-08-01,055-639-3683,34.89146063,128.6966844,2025-11-04
경상남도 거제시청,옥포동 1918-3 앞,방범,4,200,70도,30일,2021-08-01,055-639-3683,34.89142777,128.6982319,2025-11-04
경상남도 거제시청,옥포동 133-2,방범,3,200,70도,30일,2021-08-01,055-639-3683,34.89075128,128.6992529,2025-11-04
경상남도 거제시청,옥포동 393-1,방범,2,200,70도,30일,2021-08-01,055-639-3683,34.89032189,128.6937555,2025-11-04
경상남도 거제시청,남부면 저구리 248-5,방범,9,200,70도,30일,2021-10-01,055-639-3683,34.72620962,128.6024636,2025-11-04
경상남도 거제시청,남부면 갈곶리 72-7,방범,7,200,70도,30일,2021-10-01,055-639-3683,34.73826055,128.673943,2025-11-04
경상남도 거제시청,남부면 갈곶리 292-5,방범,7,200,70도,30일,2021-10-01,055-639-3683,34.74192595,128.662354,2025-11-04
경상남도 거제시청,남부면 저구리 489-3,방범,8,200,70도,30일,2021-10-01,055-639-3683,34.72044847,128.5884548,2025-11-04
경상남도 거제시청,남부면 저구리 216-6,방범,8,200,70도,30일,2021-11-01,055-639-3683,34.73104901,128.606456,2025-11-04
경상남도 거제시청,고현동 98-27,주정차단속,2,200,70도,30일,2021-11-01,055-639-3683,34.88599382,128.6243068,2025-11-04
경상남도 거제시청,장목면 관포리 445-3,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.99180694,128.6922462,2025-11-04
경상남도 거제시청,장목면 관포리 60-1,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.99061788,128.6978454,2025-11-04
경상남도 거제시청,장목면 관포리 675-3,조기경보,4,200,70도,30일,2021-11-01,055-639-3683,34.9918836,128.6985314,2025-11-04
경상남도 거제시청,장목면 관포리 10-2,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.99120804,128.6943567,2025-11-04
경상남도 거제시청,장목면 농소리 46-5,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,35.01058144,128.7076157,2025-11-04
경상남도 거제시청,장목면 농소리 67-3,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,35.00907192,128.7054848,2025-11-04
경상남도 거제시청,장목면 송진포리 95-2,조기경보,4,200,70도,30일,2021-11-01,055-639-3683,35.00098681,128.7016495,2025-11-04
경상남도 거제시청,장목면 농소리 67-3,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,35.00486116,128.7009817,2025-11-04
경상남도 거제시청,장목면 송진포리 122-7,조기경보,4,200,70도,30일,2021-11-01,055-639-3683,35.00144137,128.7041328,2025-11-04
경상남도 거제시청,능포동 산 61-78,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.8700632,128.7426316,2025-11-04
경상남도 거제시청,능포동 580-3,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.88858586,128.7345647,2025-11-04
경상남도 거제시청,장목면 유호리 449-17,방범,5,200,70도,30일,2021-11-01,055-639-3683,35.02726151,128.7149414,2025-11-04
경상남도 거제시청,장목면 유호리 449-17,방범,2,200,70도,30일,2021-10-01,055-639-3683,35.02793942,128.7142367,2025-11-04
경상남도 거제시청,둔덕면 학산리 231-2,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.85942591,128.4773108,2025-11-04
경상남도 거제시청,둔덕면 학산리 228-2,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.85812024,128.4779007,2025-11-04
경상남도 거제시청,남부면 다포리 산38-127,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.71524427,128.622147,2025-11-04
경상남도 거제시청,거제면 법동리 산83-3,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.81203225,128.5169323,2025-11-04
경상남도 거제시청,거제면 법동리 1086-8,조기경보,4,200,70도,30일,2021-11-01,055-639-3683,34.81092121,128.5174476,2025-11-04
경상남도 거제시청,연초면 천곡리 194-10,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.92779369,128.6755373,2025-11-04
경상남도 거제시청,연초면 이목리 143-4,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.93004431,128.6704407,2025-11-04
경상남도 거제시청,연초면 천곡리 287,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.93151762,128.6779647,2025-11-04
경상남도 거제시청,연초면 천곡리 36-1,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.92460527,128.6837784,2025-11-04
경상남도 거제시청,연초면 연사리 923,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.91141535,128.6407282,2025-11-04
경상남도 거제시청,연초면 연사리 674-6,조기경보,7,200,70도,30일,2021-11-01,055-639-3683,34.91248035,128.6458161,2025-11-04
경상남도 거제시청,하청면 하청리 246-2,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.95204668,128.6584663,2025-11-04
경상남도 거제시청,하청면 하청리 267-6,조기경보,4,200,70도,30일,2021-11-01,055-639-3683,34.95231778,128.6564984,2025-11-04
경상남도 거제시청,능포동 산101-5,조기경보,3,200,70도,30일,2021-11-01,055-639-3683,34.88927254,128.7343971,2025-11-04
경상남도 거제시청,연초면 오비리 375-3,조기경보,2,200,70도,30일,2021-11-01,055-639-3683,34.92073302,128.6279778,2025-11-04
경상남도 거제시청,문동동 598-5,주정차단속,3,200,70도,30일,2022-01-01,055-639-3683,34.86116399,128.6439019,2025-11-04
경상남도 거제시청,일운면 지세포리 1375-23,주정차단속,4,200,70도,30일,2022-01-01,055-639-3683,34.82795676,128.7060562,2025-11-04
경상남도 거제시청,아주동 1471-6,주정차단속,4,200,70도,30일,2022-01-01,055-639-3683,34.87006523,128.6793614,2025-11-04
경상남도 거제시청,옥포동 1301,주정차단속,5,200,70도,30일,2022-01-01,055-639-3683,34.90136923,128.6851363,2025-11-04
경상남도 거제시청,청곡리 591,재난관리,6,200,70도,30일,2022-03-01,055-639-3683,34.90266673,128.5023137,2025-11-04
경상남도 거제시청,거제시 아주동 1720,초등학교,4,200,70도,30일,2021-11-01,055-639-3683,34.87391814,128.6866875,2025-11-04
경상남도 거제시청,동부면 산양리 476-5,방범,4,200,70도,30일,2022-04-01,055-639-3683,34.82560338,128.608676,2025-11-04
경상남도 거제시청,동부면 산양리 860-4,방범,3,200,70도,30일,2022-04-01,055-639-3683,34.82520598,128.6070392,2025-11-04
경상남도 거제시청,수월동 852-1 수양마을 입구,방범,3,200,70도,30일,2022-08-01,055-639-3683,34.89089488,128.6499699,2025-11-04
경상남도 거제시청,장목면 대금리 21-8,방범,5,200,70도,30일,2022-09-01,055-639-3683,34.96660686,128.7036258,2025-11-04
경상남도 거제시청,옥포동 1795-17,방범,6,200,70도,30일,2022-09-01,055-639-3683,34.89128192,128.694564,2025-11-04
경상남도 거제시청,능포동 328-1,방범,2,200,70도,30일,2022-09-01,055-639-3683,34.87689591,128.7347685,2025-11-04
경상남도 거제시청,능포동 301-74(옥명장미카페 뒷길),방범,2,200,70도,30일,2022-09-01,055-639-3683,34.87730619,128.7349237,2025-11-04
경상남도 거제시청,상동동 1079,방범,4,200,70도,30일,2022-09-01,055-639-3683,34.8626221,128.6354189,2025-11-04
경상남도 거제시청,연초면 송정리 843-2,방범,2,200,70도,30일,2022-09-01,055-639-3683,34.914715,128.6711071,2025-11-04
경상남도 거제시청,하청면 하청리 543-4,방범,3,200,70도,30일,2022-09-01,055-639-3683,34.95890853,128.6586233,2025-11-04
경상남도 거제시청,연초면 송정리 산 2-1,방범,8,200,70도,30일,2022-11-01,055-639-3683,34.91475265,128.6877756,2025-11-04
경상남도 거제시청,장평동 346-37,방범,2,200,70도,30일,2023-01-01,055-639-3683,34.89235956,128.6052133,2025-11-04
경상남도 거제시청,남부면 탑포리 202(탑포2길 마을 안길 삼거리),방범,2,200,70도,30일,2023-01-01,055-639-3683,34.76248751,128.6036681,2025-11-04
경상남도 거제시청,서정리 867-4,차번인식,1,200,70도,30일,2022-10-01,055-639-3683,34.85729839,128.5809125,2025-11-04
경상남도 거제시청,고현동 687-8,방범,3,200,70도,30일,2023-01-01,055-639-3683,34.88328549,128.6219437,2025-11-04
경상남도 거제시청,사등면 창호리 1877,방범,4,200,70도,30일,2022-12-01,055-639-3683,34.94001156,128.5258963,2025-11-04
경상남도 거제시청,아주동 320-59,방범,3,200,70도,30일,2022-12-01,055-639-3683,34.8635428,128.6921851,2025-11-04
경상남도 거제시청,양정동 885,방범,2,200,70도,30일,2022-12-01,055-639-3683,34.88921658,128.6402682,2025-11-04
경상남도 거제시청,삼거동 397,방범,4,200,70도,30일,2022-12-01,055-639-3683,34.84926824,128.6506715,2025-11-04
경상남도 거제시청,사등면 가조로 74,방범,2,200,70도,30일,2022-12-01,055-639-3683,34.91976628,128.527671,2025-11-04
경상남도 거제시청,사등면 덕호리 104-6,방범,5,200,70도,30일,2023-02-01,055-639-3683,34.8833163,128.4784218,2025-11-04
경상남도 거제시청,사등면 덕호리 102,방범,4,200,70도,30일,2023-02-01,055-639-3683,34.88359416,128.4778024,2025-11-04
경상남도 거제시청,사등면 덕호리 102,방범,4,200,70도,30일,2023-02-01,055-639-3683,34.8836839,128.4770537,2025-11-04
경상남도 거제시청,고현동 1024-2,방범,6,200,70도,30일,2023-02-01,055-639-3683,34.89693086,128.6254647,2025-11-04
경상남도 거제시청,고현동 1024,방범,3,200,70도,30일,2023-02-01,055-639-3683,34.89721062,128.6273186,2025-11-04
경상남도 거제시청,양정동 197,방범,4,200,70도,30일,2023-03-01,055-639-3683,34.86872561,128.6470856,2025-11-04
경상남도 거제시청,장승포동 산 75-48,방범,6,200,70도,30일,2023-04-01,055-639-3683,34.86050064,128.7231997,2025-11-04
경상남도 거제시청,장목면 구영리 329-9,방범,3,200,70도,30일,2023-04-01,055-639-3683,35.03018922,128.6954307,2025-11-04
경상남도 거제시청,소동리 산 6-2,차번인식,1,200,70도,30일,2023-04-01,055-639-3683,34.84713899,128.7082376,2025-11-04
경상남도 거제시청,소동리 14-6,차번인식,2,200,70도,30일,2023-04-01,055-639-3683,34.84753308,128.7079295,2025-11-04
경상남도 거제시청,장평동 1196,차번인식,2,200,70도,30일,2023-04-01,055-639-3683,34.89229965,128.6172365,2025-11-04
경상남도 거제시청,고현동 981,차번인식,4,200,70도,30일,2023-04-01,055-639-3683,34.89186029,128.6215529,2025-11-04
경상남도 거제시청,아주동 산 97-87,차번인식,1,200,70도,30일,2023-04-01,055-639-3683,34.87113239,128.6716893,2025-11-04
경상남도 거제시청,아주동 463-3,차번인식,2,200,70도,30일,2023-04-01,055-639-3683,34.86714781,128.6926187,2025-11-04
경상남도 거제시청,상동동 산 68-8,차번인식,6,200,70도,30일,2023-04-01,055-639-3683,34.86061265,128.627787,2025-11-04
경상남도 거제시청,일운면 지세포리 991-6,방범,5,200,70도,30일,2023-04-01,055-639-3683,34.82825379,128.7037354,2025-11-04
경상남도 거제시청,일운면 구조라리 328-2,방범,3,200,70도,30일,2023-04-01,055-639-3683,34.80476475,128.6939502,2025-11-04
경상남도 거제시청,사등면 지석리 919-7,방범,3,200,70도,30일,2023-04-01,055-639-3683,34.90761046,128.5159633,2025-11-04
경상남도 거제시청,고현동 977-8,방범,2,200,70도,30일,2023-04-01,055-639-3683,34.89088421,128.6234543,2025-11-04
경상남도 거제시청,거제면 명진리 698,방범,4,200,70도,30일,2023-04-01,055-639-3683,34.8460979,128.6050928,2025-11-04
경상남도 거제시청,연초면 죽토리 492-2,방범,4,200,70도,30일,2023-04-01,055-639-3683,34.9108042,128.6640086,2025-11-04
경상남도 거제시청,문동동 산 73-3,방범,3,200,70도,30일,2023-04-01,055-639-3683,34.85692031,128.659423,2025-11-04
경상남도 거제시청,옥포동 1923-1,방범,5,200,70도,30일,2023-04-01,055-639-3683,34.89063631,128.699413,2025-11-04
경상남도 거제시청,능포동 427-2,방범,5,200,70도,30일,2023-04-01,055-639-3683,34.880174,128.738146,2025-11-04
경상남도 거제시청,옥포1동 산 79-2,방범,2,200,70도,30일,2023-06-01,055-639-3683,34.88507792,128.6946741,2025-11-04
경상남도 거제시청,거제면 서상리 394-30,방범,3,200,70도,30일,2023-06-01,055-639-3683,34.85209924,128.5901846,2025-11-04
경상남도 거제시청,사등면 성포리 29-2,방범,3,200,70도,30일,2023-06-01,055-639-3683,34.92060292,128.527978,2025-11-04
경상남도 거제시청,양정동 858-5,방범,4,200,70도,30일,2023-06-01,055-639-3683,34.88840842,128.6446376,2025-11-04
경상남도 거제시청,동부면 가배리 산 80-56,방범,2,200,70도,30일,2023-06-01,055-639-3683,34.78980396,128.562425,2025-11-04
경상남도 거제시청,고현동 1010-3,방범,2,200,70도,30일,2023-06-01,055-639-3683,34.89304673,128.6270588,2025-11-04
경상남도 거제시청,연초면 연사리 1091-1,방범,2,200,70도,30일,2023-06-01,055-639-3683,34.91014439,128.644032,2025-11-04
경상남도 거제시청,장평동 346-37(중앙당구장 앞),방범,2,200,70도,30일,2023-05-01,055-639-3683,34.89332913,128.6057277,2025-11-04
경상남도 거제시청,장평동 1194-1(장평성당 부근),방범,4,200,70도,30일,2023-05-01,055-639-3683,34.89175438,128.6153235,2025-11-04
경상남도 거제시청,아주동 733-4(아름빌 골목),방범,4,200,70도,30일,2023-05-01,055-639-3683,34.87433443,128.6909679,2025-11-04
경상남도 거제시청,사등면 성포리 43-1,방범,3,200,70도,30일,2023-06-01,055-639-3683,34.91802779,128.5286772,2025-11-04
경상남도 거제시청,사등면 성포리 312-3,방범,3,200,70도,30일,2023-06-01,055-639-3683,34.92228421,128.5273453,2025-11-04
경상남도 거제시청,사등면 성포리 341-1,방범,4,200,70도,30일,2023-06-01,055-639-3683,34.92149071,128.5269585,2025-11-04
경상남도 거제시청,사등면 성포리 343-3,방범,3,200,70도,30일,2023-06-01,055-639-3683,34.9205545,128.525094,2025-11-04
경상남도 거제시청,고현동 453-2,방범,6,200,70도,30일,2023-06-01,055-639-3683,34.87998907,128.6253087,2025-11-04
경상남도 거제시청,사등면 성포리 390-7,차번인식,2,200,70도,30일,2023-06-01,055-639-3683,34.91605118,128.5197898,2025-11-04
